X,Y,Theta,ActionL,ActionR,Error
0,8.99,-1.5707963267948966,0.982177734375,-0.9951171873615761,0.0
-0.000258701938399428,8.990006714499618,-1.5967450790486575,0.9821777334436774,-0.9951171874762776,3.357563799451214e-06
-0.0005171425923538263,8.990020138979062,-1.6226938312917014,0.5156250000829203,0.8749999999995439,6.714562682779715e-06
0.027264406798767443,8.988708395951473,-1.6179776239437142,0.5312500000071303,0.8749999999993152,7.229824057900744e-05
0.05536380651261906,8.98750866234419,-1.6134664690881737,0.5312500000021458,0.8749999999999716,0.00013573618136236527
0.08346833247392856,8.986435701258008,-1.6089553142325592,0.5312500000015277,0.8749999999968152,0.00019917347303538958
0.11157741274201172,8.985489534528202,-1.604444159376978,0.5156250000063594,0.8749999999981359,0.0002626097628025496
0.13937827348127146,8.984684985952114,-1.5997279520280046,0.5312500000109139,0.875,0.000328191195610337
0.16749488759456296,8.98399822848653,-1.5952167971725046,0.531250000001819,0.875,0.00039162440701270536
0.19561431367309276,8.983438315978951,-1.5907056423168855,0.531250000001819,0.875,0.00045505562711805513
0.22373597947312288,8.98300525982386,-1.5861944874612663,0.531250000001819,0.875,0.0005184845327908038
0.2518593127051541,8.982699068834162,-1.5816833326056472,0.5156250000291038,0.875,0.0005819108010891389
0.27967128317474843,8.982527444591144,-1.5769671252569477,0.5312500000140972,0.875,0.0006474801149524419
0.3077962444410516,8.982480767136137,-1.5724559704014898,0.531250000007276,0.875,0.0007108999562133459
0.33592113009745017,8.98256096578133,-1.5679448155459421,0.531250000001819,0.875,0.0007743161807902308
0.3640453677889466,8.982768038894644,-1.563433660690323,0.515625000003638,0.875,0.0008377284660204804
0.391855838903161,8.983103974393648,-1.5587174533412893,0.531250000003638,0.8749999999984586,0.000903281918677089
0.41997696858360767,8.983570547536745,-1.5542062984857141,0.5312500000009095,0.8671874999983173,0.0009666850989574755
0.4479395524896227,8.984157810561891,-1.5497976698768243,0.5351562500109139,0.859375,0.0010282983628851815
0.475821284491875,8.98486207149179,-1.5455428306381225,0.5390663151720219,0.8574218749982148,0.0010875915531491248
0.5037389526933869,8.985683964613958,-1.5413649361522144,1.0,-0.8316107392311096,0.0011458894205168238
0.5071066889064693,8.985702132057673,-1.56540182249383,1.0,-0.9999999999601206,0.0011054266354211103
0.5071066889072666,8.985702132057657,-1.5916485416534116,1.0,-0.9999999999999973,0.0011054266354122266
0.5071066889072666,8.985702132057657,-1.6178952608135166,1.0,-7.888609052210118e-31,0.0011054266354122253
0.5270704326204219,8.984498414085932,-1.631018620393569,1.0,1.0,0.0009743401326960732
0.5669979200467323,8.98209097814248,-1.631018620393569,1.0,-7.888609052210118e-31,0.0003314237911614394
0.5869441483106169,8.980625379955727,-1.6441419799736214,1.0,1.0,0.0004626493277164051
0.6268366048383861,8.977694183582223,-1.6441419799736214,1.0,1.0,0.0008214601676372642
0.6667290613661553,8.974762987208718,-1.6441419799736214,1.0,1.0,0.0017996129404769193
0.7066215178939245,8.971831790835214,-1.6441419799736214,1.0,1.0,0.0027779251042070238
0.7465139744216936,8.96890059446171,-1.6441419799736214,1.0,-7.888609052210118e-31,0.0037562721219540924
0.7664392520949818,8.967173368465389,-1.6572653395536738,1.0,1.0,0.003887245677238228
0.8062898074415581,8.963718916472748,-1.6572653395536738,1.0,0.5,0.0030798065951629506
0.8361600803982104,8.960932019722762,-1.6638270193437001,1.0,1.0,0.0031780810944960873
0.8759871110070803,8.957216157389448,-1.6638270193437001,1.0,-7.888609052210118e-31,0.003728666799630172
0.8958745299588494,8.955097061488642,-1.6769503789237525,1.0,1.0,0.0038598029191924633
0.9356493678623877,8.95085886968703,-1.6769503789237525,1.0,1.0,0.004236855918725675
0.975424205765926,8.946620677885418,-1.6769503789237525,0.5313720703140348,0.9995117187497224,0.004581715687408573
1.005888888641906,8.943563691213342,-1.6708068139836516,1.0,-7.888609052210118e-31,0.00448767360090813
1.0257610324285305,8.941305837957765,-1.683930173563704,1.0,0.5,0.004618903439094899
1.0555463835991996,8.937723540421278,-1.6904918533537303,0.7666015625017017,0.9334716796430682,0.0047173283366339505
1.0893133795602523,8.933737364907218,-1.6883019568033186,1.0,-7.888609052210118e-31,0.0046800986259021475
1.1091429827412398,8.931132208926366,-1.701425316383371,0.8164062500036309,0.9833984374998674,0.0048113243301377605
1.1448425852241613,8.926521661472407,-1.6992338178597983,0.533203125001819,0.8670654296612601,0.004771885154474502
1.1726327324134145,8.923056328981732,-1.6948524227855275,0.9084472656306843,0.49121093749932376,0.004710536843071661
1.200391383761355,8.919440459849817,-1.700327965149456,0.9082031250013642,0.49194335937458145,0.004787170167880704
1.2281395453040207,8.91567169319662,-1.7057906917324848,0.7832031250015774,0.6166992187466336,0.0048636449616041135
1.2558745685713972,8.911842971063745,-1.7079757823657518,0.9082031250031797,0.49169921874867506,0.004894227801895106
1.2835882501036169,8.907862709169413,-1.713441712894026,0.7832031250015914,0.6169433593715916,0.004970722651852761
1.3112980128885514,8.903821283989641,-1.7156235995820837,0.7832031250040927,0.6166992187486571,0.005001260787472411
1.3389940485062735,8.899720035413946,-1.717808690215357,0.908203125001819,0.49169921874875666,0.005031836686650379
1.3666672533679411,8.895467464250578,-1.7232746207436125,0.5490875244177005,0.8509521484362996,0.005108311525146878
1.3943598038575864,8.891324146545585,-1.719313142738119,1.0,-7.888609052210118e-31,0.005052878664924213
1.414099096772841,8.888105402193236,-1.7324365023181714,0.8165283203152285,0.9833984374998439,0.005184008512518259
1.4496409802429235,8.882389717387499,-1.7302466057671921,0.9082031250009059,0.49194335937387434,0.005144627102295535
1.4772639841206088,8.87779257394225,-1.735709332350224,0.783203125001819,0.6166992187482236,0.005221035934314647
1.5048720620839744,8.873135894869835,-1.7378944229834732,0.7832031250015881,0.6166992187491231,0.0052515901790698895
1.532469898880598,8.868418900809798,-1.7400795136167075,0.7832336427234168,0.6166992187497906,0.005282141591505116
1.560057962231766,8.863641499090772,-1.7422650047449704,0.908203125005457,0.4919433593732039,0.005312696340669689
1.5876237221997491,8.85871271136206,-1.7477277313280708,0.783203125001819,0.6166992187493889,0.005389065182160106
1.6151738418256143,8.853724571687135,-1.7499128219613047,0.7832031250145519,0.6166992187498532,0.005419602696988023
1.642712996152466,8.848676244459957,-1.7520979125946996,0.7832031250015916,0.616943359370703,0.005450136869567352
1.6702458709079184,8.843566951086055,-1.754279799282769,0.9082031250018188,0.49169921874869904,0.005480628165013951
1.6977456115606164,8.838308159128808,-1.759745729811025,0.783203125003638,0.616699218749738,0.005556981517692273
1.7252337956350723,8.832989290348014,-1.7619308204442783,0.7833251953161362,0.6166992187495801,0.005587499584668842
1.7527126791954184,8.827609857081493,-1.7641175130501385,1.0,-7.888609052210118e-31,0.0056180388677888925
1.772287997215807,8.823510232171742,-1.777240872630191,0.8164062500018119,0.983886718746058,0.005748869102272178
1.8075454411793792,8.816207181132295,-1.7750429662162244,0.533203125003638,0.8666992187497062,0.005709428974588693
1.8349861137611059,8.810648393757255,-1.7706663770594517,0.7832031250034106,0.6166992187447726,0.0056483458748503535
1.8624145743887905,8.805029659343866,-1.7728514676927671,0.908203125001819,0.49169921874728095,0.005678842227407444
1.889811913826695,8.799261087550265,-1.7783173982210418,1.0,-7.888609052210118e-31,0.005755105741586248
1.9093270460819727,8.794883918024302,-1.7914407578010942,0.816406250000453,0.9833984374995615,0.005885801383540992
1.9444676529708291,8.787082859587036,-1.7892492592774838,0.533203125001819,0.8670654296871967,0.005846528170321369
1.971833775093571,8.781133391538251,-1.7848678642028726,0.9086914062517906,0.4912071227622927,0.005785424475949957
1.9991596678614107,8.775035691885527,-1.7903466605741258,0.908203125001819,0.49169921874960665,0.005861798161813116
2.026451897365333,8.768788705610408,-1.7958125911023701,0.9082031250017053,0.49169921874966405,0.005937962218309472
2.053709573750567,8.76239263596616,-1.8012785216306122,0.5490798950299887,0.8509521484361702,0.006014094731245192
2.0809949024344423,8.756104017063278,-1.797316943501922,1.0,-7.888609052210118e-31,0.005958905008915756
2.100423353255681,8.75135688122293,-1.8104403030819745,0.8165283203193212,0.9833984374986711,0.006089400000869305
2.1354117694495978,8.742888985047085,-1.8082504065310643,0.9082031250013642,0.4919433593736514,0.006050214053340194
2.1625925474410645,8.736153305507374,-1.8137131331141052,0.5488281250031761,0.8510742187468532,0.0061262312790125745
2.1897950844345697,8.729526646474973,-1.8097466489442406,1.0,-7.888609052210118e-31,0.00607103857476239
2.209163030470005,8.724538393637708,-1.822870008524293,0.8164672853013144,0.9833984374995564,0.006201382841616687
